Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code
1591-XWLGB,Female,44,Yes,0,El Cajon,92021
9817-APLHW,Male,37,No,0,Los Angeles,90034
8849-PRIQJ,Female,53,Yes,2,Simi Valley,93063
6729-FZWSY,Male,45,No,0,Penn Valley,95946
7996-BPXHY,Female,44,Yes,3,San Francisco,94111
9224-VTYID,Male,30,Yes,3,Walnut Grove,95690
8043-PNYSD,Male,48,Yes,2,Lakehead,96051
9495-SKLKD,Male,54,Yes,2,Marysville,95901
7639-SUPCW,Female,32,No,0,Glen Ellen,95442
4282-ACRXS,Male,69,Yes,0,Covina,91723
3398-GCPMU,Female,74,Yes,0,Fullerton,92833
3317-VLGQT,Female,50,Yes,0,Wallace,95254
0137-OCGAB,Female,25,No,0,Fairfield,94533
1480-BKXGA,Male,75,Yes,0,Mentone,92359
2404-JIBFC,Female,37,Yes,3,Anaheim,92804
2514-GINMM,Male,60,No,0,Dana Point,92629
8123-QBNAZ,Female,39,Yes,1,Scott Bar,96085
3235-ETOOB,Male,51,Yes,0,San Diego,92109
8766-PAFNE,Male,21,Yes,0,Hayward,94545
0701-RFGFI,Female,56,Yes,6,La Mesa,91941
9249-FXSCK,Female,20,No,0,Acampo,95220
9127-QRZMH,Male,39,Yes,0,Santa Ana,92706
3160-TYXLT,Male,37,No,0,Palmdale,93552
6583-SZVGP,Male,59,No,0,Indio,92203
4910-AQFFX,Male,30,Yes,0,Soulsbyville,95372
8640-SDGKB,Male,39,No,0,Los Angeles,90066
3070-DVEYC,Male,78,No,0,Williams,95987
1518-VOWAV,Female,31,No,0,Fallbrook,92028
3758-CKOQL,Female,20,Yes,0,Valyermo,93563
6928-ONTRW,Female,53,Yes,1,Bell,90201
4971-PUYQO,Female,48,No,0,San Diego,92109
4134-BSXLX,Male,32,Yes,0,Riverside,92507
8782-LKFPK,Male,50,No,0,Beaumont,92223
3186-AJIEK,Male,44,No,0,Apple Valley,92308
3272-VUHPV,Female,24,Yes,1,Whittier,90602
1120-BMWUB,Female,36,No,0,Los Angeles,90056
0011-IGKFF,Male,78,Yes,0,Martinez,94553
9481-IEBZY,Male,69,Yes,0,Nuevo,92567
2194-IIQOF,Female,38,Yes,0,Sunnyvale,94087
2088-IEBAU,Female,63,No,0,Poway,92064
8095-WANWK,Female,46,No,0,Kettleman City,93239
3259-QMXUN,Male,38,Yes,0,Campo Seco,95226
1452-VOQCH,Male,61,No,0,Hinkley,92347
1399-OUPJN,Female,43,Yes,2,Bellflower,90706
3058-HJCUY,Male,36,Yes,0,Rancho Cordova,95742
1625-JAIIY,Female,42,Yes,0,Torrance,90505
5056-FIMPT,Female,47,No,2,Sacramento,95824
3744-ZRRDZ,Male,25,No,0,Torrance,90501
6771-XWBDM,Female,47,Yes,0,White Water,92282
6008-NAIXK,Male,72,No,0,Pine Grove,95665
3131-NWVFJ,Female,56,Yes,0,Pioneer,95666
5998-DZLYR,Female,55,Yes,0,Sutter,95982
0932-YIXYU,Female,50,No,0,Dos Palos,93620
4947-DSMXK,Male,28,Yes,2,Farmersville,93223
1337-BOZWO,Male,25,Yes,2,Canby,96015
2265-CYWIV,Female,68,Yes,0,Hickman,95323
7979-CORPM,Male,40,No,0,Oakdale,95361
2845-KDHVX,Female,57,Yes,0,Sheridan,95681
7083-MIOPC,Female,62,No,0,Burbank,91505
5172-MIGPM,Male,22,No,0,Orange,92865
7389-KBFIT,Female,31,Yes,2,Big Pine,93513
3982-JGSFD,Male,37,No,0,Madera,93638
9101-BWFSS,Female,58,Yes,0,Tollhouse,93667
4597-NUCQV,Male,65,No,0,Oakland,94601
9378-FXTIZ,Female,50,Yes,0,San Diego,92119
6199-IPCAO,Female,62,Yes,2,Tehachapi,93561
0581-BXBUB,Female,76,No,0,Penn Valley,95946
2378-HTWFW,Male,78,No,0,Newman,95360
0401-WDBXM,Male,22,Yes,3,San Jose,95118
0813-TAXXS,Male,48,No,0,Alderpoint,95511
8313-KTIHG,Male,54,No,0,Thousand Palms,92276
2364-UFROM,Male,47,No,0,San Diego,92123
4256-ZWTZI,Female,22,No,1,Morro Bay,93442
7410-YTJIK,Female,35,No,0,Eureka,95501
7964-ZRKKG,Male,44,Yes,0,Van Nuys,91411
0621-HJWXJ,Female,54,Yes,0,Irvine,92618
6860-YRJZP,Male,66,No,0,Sacramento,95820
8382-SHQEH,Female,58,Yes,0,Rancho Cucamonga,91739
9824-QCJPK,Male,47,Yes,0,Sacramento,95830
7817-OMJNA,Male,23,No,0,Mammoth Lakes,93546
1038-RQOST,Male,43,Yes,2,Zenia,95595
5846-QFDFI,Female,21,Yes,1,Pine Valley,91962
3727-OWVYD,Male,24,No,0,Campo,91906
6330-JKLPC,Male,42,Yes,0,Somis,93066
4404-HIBDJ,Female,48,No,0,San Jose,95131
5529-GIBVH,Female,57,No,0,Duncans Mills,95430
2429-AYKKO,Male,52,No,0,Redding,96003
1985-MBRYP,Female,44,No,0,Arnold,95223
0310-MVLET,Female,63,Yes,0,Snelling,95369
5889-LFOLL,Female,27,No,0,Canby,96015
5499-ECUTN,Female,49,Yes,0,Shafter,93263
8859-DZTGQ,Male,21,No,0,Petaluma,94952
0963-ZBDRN,Male,45,No,0,Claremont,91711
5172-RKOCB,Male,28,Yes,0,Piercy,95587
3727-RJMEO,Male,34,Yes,0,Rohnert Park,94928
0531-XBKMM,Male,37,No,2,Azusa,91702
3472-QPRCH,Male,43,Yes,1,Sacramento,95826
6304-IJFSQ,Male,63,No,0,Calipatria,92233
5385-SUIRI,Male,69,Yes,0,Delhi,95315
6762-NSODU,Female,46,Yes,3,Los Angeles,90015
1644-IRKSF,Female,48,Yes,0,La Palma,90623
3251-YMVWZ,Male,34,No,0,San Andreas,95249
1472-TNCWL,Male,55,No,1,El Sobrante,94803
3239-TPHPZ,Female,60,Yes,0,Chula Vista,91910
3590-TCXTB,Male,50,No,0,Cerritos,90703
9831-BPFRI,Female,50,Yes,0,Ferndale,95536
1122-JWTJW,Male,64,Yes,2,Ocotillo,92259
0019-EFAEP,Female,32,No,0,La Mesa,91942
4615-PIVVU,Female,33,No,0,Ludlow,92338
8597-CTXVJ,Male,31,No,1,Jenner,95450
7636-XUHWW,Male,56,No,0,Firebaugh,93622
7966-YOTQW,Male,29,No,0,Nubieber,96068
9122-UMROB,Male,29,No,0,Los Angeles,90010
7078-NVFAM,Female,57,Yes,1,Pomona,91767
0224-RLWWD,Female,73,No,0,Calexico,92231
2990-HWIML,Female,58,No,0,Ontario,91764
1208-NBVFH,Male,63,Yes,1,Perris,92570
7883-ROJOC,Female,33,Yes,0,Point Reyes Station,94956
5791-KAJFD,Female,58,Yes,0,Newport Beach,92662
1133-KXCGE,Female,38,No,0,Palmdale,93552
0968-GSIKN,Female,23,No,0,Thousand Palms,92276
9644-UMGQA,Male,48,Yes,3,Penn Valley,95946
5306-BVTKJ,Male,20,Yes,1,El Cajon,92020
6713-OKOMC,Female,42,No,0,Los Angeles,90008
6005-OBZPH,Female,68,No,0,San Diego,92126
9488-FYQAU,Female,64,Yes,0,Artesia,90701
0913-XWSCN,Male,29,Yes,2,Sun City,92585
6345-HOVES,Male,59,No,0,Los Osos,93402
5624-BQSSA,Female,19,No,0,Santa Cruz,95065
0354-VXMJC,Male,60,Yes,3,Los Angeles,90034
1488-SYSFC,Male,31,Yes,1,Arcadia,91007
6339-YPSAH,Male,54,No,0,Tehama,96090
7534-BFESC,Male,69,No,0,San Diego,92122
0871-OPBXW,Female,57,No,0,Escondido,92027
8696-JKZNU,Female,78,No,0,Anderson,96007
4003-OCTMP,Female,55,Yes,0,Tracy,95376
4070-OKWVH,Female,60,Yes,0,Mira Loma,91752
8111-BKVDS,Female,31,No,0,Escondido,92027
2798-NYLMZ,Male,29,Yes,0,Los Banos,93635
0654-HMSHN,Male,45,Yes,0,Mojave,93501
0526-SXDJP,Male,36,Yes,0,Bell,90201
8738-JOKAR,Female,55,No,0,Covina,91722
1925-TIBLE,Female,62,Yes,0,Los Angeles,90049
1448-PWKYE,Male,48,Yes,0,Shafter,93263
9036-CSKBW,Female,62,No,0,Los Gatos,95033
3338-CVVEH,Male,38,No,0,Chula Vista,91913
9373-WSLOY,Male,80,Yes,0,Carlsbad,92008
4139-SUGLD,Male,41,Yes,3,Santa Clara,95054
4086-WITJG,Male,53,Yes,1,Los Angeles,90007
2894-QOJRX,Female,19,Yes,0,San Diego,92124
0307-BCOPK,Female,62,No,0,San Francisco,94134
1302-UHBDD,Male,70,No,0,Ladera Ranch,92694
5937-EORGB,Male,79,Yes,0,Five Points,93624
4323-SADQS,Male,61,Yes,6,Concord,94521
3511-APPBJ,Male,21,No,0,Spring Valley,91977
8111-RKSPX,Male,20,No,0,Santa Rosa,95401
9526-BIHHD,Male,30,No,0,San Jose,95127
9313-CDOGY,Male,40,Yes,2,Imperial Beach,91932
9773-PEQBZ,Male,43,No,0,Lake Elsinore,92530
6876-ADESB,Male,22,No,2,Etna,96027
0380-ZCSBI,Male,56,No,0,San Francisco,94133
8731-WBBMB,Female,26,Yes,0,San Diego,92117
7163-OCEQI,Male,64,Yes,2,Walnut Creek,94596
8942-DBMHZ,Male,26,No,0,San Francisco,94122
4776-XSKYQ,Female,48,Yes,1,Laguna Hills,92653
7318-EIVKO,Male,38,No,0,Shandon,93461
3279-DYZQM,Male,21,Yes,3,Santa Clarita,91350
2672-DZUOY,Male,46,No,0,Buttonwillow,93206
8687-BAFGU,Male,34,No,0,Clovis,93612
1498-NHTLT,Male,21,Yes,3,Citrus Heights,95621
0689-DSXGL,Female,61,Yes,1,Yreka,96097
8388-DMKAE,Female,41,No,0,Los Angeles,90016
8626-PTQGE,Male,62,No,0,Escondido,92026
1101-SSWAG,Female,60,Yes,0,Berkeley,94702
5186-EJEGL,Male,24,No,0,Escondido,92026
1231-YNDEK,Male,49,No,0,Redding,96002
5339-TJFEK,Male,22,Yes,1,Santa Rosa,95407
2027-DNKIV,Male,28,Yes,3,Spring Valley,91977
5366-IJEQJ,Male,20,No,0,San Diego,92109
5729-KLZAR,Female,22,Yes,0,Sacramento,95817
1301-LOPVR,Male,62,Yes,3,North Hollywood,91605
6124-ACRHJ,Female,59,No,0,San Mateo,94403
2499-AJYUA,Female,69,Yes,0,Benton,93512
6479-OAUSD,Male,41,No,0,Mokelumne Hill,95245
6142-VSJQO,Female,27,Yes,3,Homeland,92548
7602-MVRMB,Female,62,Yes,1,Fish Camp,93623
3082-VQXNH,Male,62,Yes,0,Hat Creek,96040
9411-TPQQV,Female,31,No,0,Santa Barbara,93109
7047-YXDMZ,Male,59,No,0,Vallejo,94591
0495-RVCBF,Female,39,No,0,Santa Rosa,95401
1636-NTNCO,Male,72,No,0,Valley Village,91607
5032-MIYKT,Female,19,No,0,Weott,95571
2995-YWTCD,Female,20,Yes,1,Browns Valley,95918
5975-BAICR,Male,36,Yes,2,Yountville,94599
3313-QKNKB,Male,24,Yes,0,Pebble Beach,93953
6773-LQTVT,Female,67,Yes,1,Long Beach,90803
2612-RANWT,Female,24,No,0,Mount Laguna,91948
5989-OMNJE,Female,42,Yes,0,Windsor,95492
6092-QZVPP,Male,27,No,0,Fresno,93704
1335-NTIUC,Male,61,No,0,Pacoima,91331
8128-YVJRG,Female,61,No,0,Berkeley,94709
3685-YLCMQ,Male,34,No,0,Dobbins,95935
3870-SPZSI,Female,56,Yes,2,Wilton,95693
9432-RUVSL,Female,43,No,0,Kirkwood,95646
0454-OKRCT,Male,32,No,0,Palo Alto,94301
1848-LBZHY,Female,19,Yes,0,Downey,90242
6319-QSUSR,Female,57,No,1,Oceanside,92056
4682-BLBUC,Male,19,Yes,0,La Crescenta,91214
4188-FRABG,Male,36,Yes,0,Sunland,91040
6100-QQHEB,Male,42,Yes,0,San Jose,95121
6745-JEFZB,Male,64,Yes,0,El Cajon,92019
5167-ZFFMM,Male,64,No,0,San Diego,92122
5117-IFGPS,Male,73,Yes,0,Tahoe City,96145
9445-SZLCH,Female,39,Yes,0,Santa Clara,95050
5602-BVFMK,Female,58,No,0,Independence,93526
3196-NVXLZ,Female,23,No,0,Orange Cove,93646
1047-NNCBF,Male,56,No,0,San Jose,95123
6624-JDRDS,Female,22,No,0,Dos Palos,93620
4484-CGXFK,Female,45,No,0,El Dorado,95623
9822-OAOVB,Female,63,No,0,Santa Maria,93455
8169-SAEJD,Male,79,Yes,0,Lancaster,93535
7876-BEUTG,Female,34,No,0,San Bruno,94066
1150-WFARN,Female,59,Yes,0,Brawley,92227
1460-UZPRJ,Male,39,Yes,0,Heber,92249
8515-OCTJS,Female,61,No,0,Lemoore,93245
6439-PKTRR,Female,50,Yes,2,San Diego,92121
8859-AXJZP,Male,39,Yes,0,Helm,93627
3030-YZADT,Male,57,No,0,Grass Valley,95949
6993-YCOBK,Male,48,Yes,3,Sun Valley,91352
9297-FVVDH,Female,33,Yes,0,Hemet,92545
6302-JGYRJ,Male,37,No,0,Chico,95928
2314-TNDJQ,Female,28,Yes,3,Oceanside,92056
2123-VSCOT,Female,39,Yes,0,Pomona,91767
2348-KCJLT,Female,60,Yes,0,Los Alamitos,90720
2332-TODQS,Female,44,No,0,Garden Grove,92845
9967-ATRFS,Female,47,No,0,Calipatria,92233
9351-LZYGF,Female,56,Yes,0,Bodega,94922
7978-DKUQH,Female,26,Yes,0,Lake Elsinore,92532
0468-YRPXN,Male,62,No,0,Lomita,90717
5296-BFCYD,Male,35,Yes,2,San Fernando,91340
7803-XOCCZ,Female,54,Yes,2,Anza,92539
6344-SFJVH,Female,41,No,0,Shasta Lake,96019
9992-RRAMN,Male,40,Yes,0,Riverbank,95367
0487-RPVUM,Male,49,Yes,0,Mount Hermon,95041
4355-CVPVS,Female,49,Yes,1,California Hot Springs,93207
2439-LYPMQ,Male,79,Yes,0,Milford,96121
5850-BDWCY,Female,64,No,0,Los Angeles,90045
9040-KZVWO,Male,59,No,0,Big Bear Lake,92315
2207-NHRJK,Male,58,No,0,Carmel,93923
0052-DCKON,Male,28,Yes,0,Los Angeles,90063
5986-WWXDV,Male,42,No,0,Salton City,92275
6463-MVYRY,Female,67,No,0,Palo Alto,94301
8332-OSJDW,Male,54,Yes,0,Los Angeles,90038
6579-JPICP,Male,31,No,0,Riverside,92505
4710-FDUIZ,Male,50,Yes,0,Santa Ana,92707
8882-TLVRW,Male,52,Yes,1,Big Creek,93605
5955-ERIHD,Male,53,Yes,0,Lakewood,90712
4628-WQCQQ,Male,37,No,0,Whittier,90603
2122-SZZZD,Male,60,No,0,Sacramento,95834
8967-SZQAS,Female,25,No,0,Hornitos,95325
7037-MTYVW,Male,26,Yes,2,San Jose,95133
2181-UAESM,Male,30,No,0,Angelus Oaks,92305
5778-BVOFB,Female,33,No,0,Escondido,92027
0970-ETWGE,Male,38,No,0,Bodfish,93205
5935-FCCNB,Female,79,No,0,Downey,90242
1456-TWCGB,Male,34,No,0,Bakersfield,93309
1984-FCOWB,Female,21,Yes,0,Templeton,93465
8311-UEUAB,Female,24,Yes,0,Rialto,92376
5795-KTGUD,Female,61,Yes,0,Ione,95640
1680-VDCWW,Male,45,Yes,0,Los Angeles,90023
4208-UFFGW,Male,80,No,0,Byron,94514
2955-PSXOE,Female,48,No,0,Topanga,90290
4489-SNOJF,Female,28,Yes,2,Deer Park,94576
4023-RTIQM,Female,72,Yes,0,Redcrest,95569
5956-VKDTT,Female,72,Yes,0,Moreno Valley,92557
1352-VHKAJ,Male,30,Yes,2,Berkeley,94709
2344-JMOGN,Male,54,Yes,0,Buttonwillow,93206
9190-MFJLN,Male,65,No,0,Vallecito,95251
8294-UIMBA,Female,64,No,0,Northridge,91325
7821-DPRQE,Male,25,Yes,0,Stockton,95207
1679-JRFBR,Female,27,Yes,0,Long Beach,90805
4851-BQDNX,Male,56,Yes,1,Oxnard,93035
8614-VGMMV,Female,33,No,0,Riverside,92503
6867-ACCZI,Female,34,Yes,3,Bethel Island,94511
6568-POCUI,Female,51,Yes,0,Strawberry Valley,95981
3023-GFLBR,Female,63,Yes,0,San Bernardino,92408
8676-OOQEJ,Male,52,No,0,Amboy,92304
6693-DJWTY,Female,46,No,3,Inglewood,90304
1122-YJBCS,Male,36,Yes,0,Los Angeles,90032
4909-JOUPP,Male,76,Yes,0,Tahoma,96142
2239-JALAW,Male,20,No,0,Escondido,92027
2103-ZRXFN,Male,19,No,0,La Quinta,92253
4236-UJPWO,Female,34,No,0,Alviso,95002
7161-DFHUF,Female,55,Yes,0,Shasta,96087
9929-PLVPA,Female,51,No,3,Capitola,95010
4860-YZGZM,Male,27,No,0,San Jose,95128
3733-ZEECP,Male,29,Yes,2,Inglewood,90301
5950-AAAGJ,Male,19,No,0,Playa Del Rey,90293
1094-BKOSX,Female,52,Yes,2,Coleville,96107
7860-KSUGX,Male,25,Yes,0,Long Beach,90806
0134-XWXCE,Female,76,No,0,Santa Monica,90403
8325-QRPZR,Female,56,No,0,Benicia,94510
5777-KJIRB,Female,61,No,0,Weimar,95736
0221-NAUXK,Male,22,No,1,Moreno Valley,92553
3606-TWKGI,Male,68,No,0,Rowland Heights,91748
9668-PUGNU,Male,20,Yes,0,Escondido,92027
2108-XWMPY,Male,29,No,0,Cabazon,92230
3128-YOVTD,Female,29,Yes,2,Forbestown,95941
2688-BHGOG,Male,73,No,0,Olancha,93549
7044-YAACC,Male,70,Yes,0,Napa,94559
4320-QMLLA,Male,57,No,0,Avery,95224
5176-LMJXE,Female,34,No,0,San Diego,92114
7856-GANIL,Male,71,Yes,0,Irvine,92606
6475-VHUIZ,Female,47,Yes,0,Myers Flat,95554
0761-AETCS,Female,58,No,0,Colton,92324
2254-DLXRI,Female,33,No,0,Burbank,91504
7426-RHZGU,Male,41,No,0,Oakland,94603
3280-MRDOF,Male,69,No,0,Los Angeles,90067
4039-HEUNW,Male,77,Yes,0,Irvine,92620
1932-UEDCX,Male,79,Yes,0,Manchester,95459
0196-JTUQI,Female,59,No,0,Clarksburg,95612
0697-ZMSWS,Male,19,No,0,Los Angeles,90023
9531-NSBMR,Female,44,No,0,Mendocino,95460
6061-GWWAV,Male,44,No,1,Fresno,93726
6933-VLYFX,Male,64,Yes,2,Belmont,94002
0961-ZWLVI,Male,35,No,3,Rancho Cordova,95670
6959-GQEGV,Male,61,No,0,Canoga Park,91303
5208-HFSBT,Female,47,No,0,Challenge,95925
9480-BQJEI,Male,35,No,0,Sacramento,95837
